CLASS,type,PlotID,longitude,latitude,Year,h,v,Coast,row,col,rowResize,colResize
10,Land-water interface,19300,-124.114,41.204,2016,1,6,West,1650,3679,50,111
10,Land-water interface,19428,-124.101,41.2444,2016,1,6,West,1516,3758,46,113
10,Land-water interface,19441,-124.097,41.2533,2016,1,6,West,1488,3778,45,114
10,Land-water interface,19444,-124.1,41.253,2016,1,6,West,1486,3770,45,114
10,Land-water interface,19449,-124.099,41.2551,2016,1,6,West,1480,3775,45,114
10,Land-water interface,19490,-124.094,41.2736,2016,1,6,West,1418,3808,43,115
10,Land-water interface,19496,-124.094,41.2752,2016,1,6,West,1412,3810,43,115
5,Open water,20651,-123.966,41.4996,2016,1,6,West,714,4392,22,132
7,Herbaceous,20682,-123.987,41.5046,2016,1,6,West,679,4342,21,131
10,Land-water interface,20684,-123.992,41.5038,2016,1,6,West,678,4328,21,130
10,Land-water interface,20695,-124,41.5134,2016,1,6,West,637,4317,20,130
10,Land-water interface,20698,-124.002,41.5144,2016,1,6,West,632,4313,19,130
10,Land-water interface,20702,-124.002,41.5163,2016,1,6,West,625,4315,19,130
6,Woody,20705,-124,41.5177,2016,1,6,West,622,4322,19,130
10,Land-water interface,20707,-124.001,41.5178,2016,1,6,West,621,4319,19,130
10,Land-water interface,20717,-124.037,41.5181,2016,1,6,West,591,4225,18,127
10,Land-water interface,20720,-124.038,41.5184,2016,1,6,West,589,4222,18,127
10,Land-water interface,20731,-124.046,41.5261,2016,1,6,West,555,4209,17,127
10,Land-water interface,20735,-124.046,41.5277,2016,1,6,West,549,4211,17,127
6,Woody,20770,-124.048,41.5318,2016,1,6,West,533,4210,16,127
10,Land-water interface,20772,-124.048,41.5323,2016,1,6,West,531,4211,16,127
10,Land-water interface,20775,-124.049,41.5331,2016,1,6,West,528,4209,16,127
10,Land-water interface,20786,-124.05,41.5356,2016,1,6,West,518,4209,16,127
6,Woody,20829,-124.076,41.5359,2016,1,6,West,496,4141,15,125
10,Land-water interface,20857,-124.074,41.5396,2016,1,6,West,484,4150,15,125
6,Woody,20869,-124.07,41.5423,2016,1,6,West,478,4164,15,125
10,Land-water interface,20874,-124.066,41.5437,2016,1,6,West,476,4176,15,126
5,Open water,20908,-124.091,41.5432,2016,1,6,West,458,4109,14,124
5,Open water,20909,-124.091,41.5432,2016,1,6,West,458,4109,14,124
8,Cultivated,35089,-124.185,40.5925,1986,1,6,West,3775,2824,114,85
8,Cultivated,35097,-124.29,40.591,1990,1,6,West,3695,2542,111,77
8,Cultivated,35098,-124.291,40.5941,1990,1,6,West,3683,2542,111,77
8,Cultivated,35099,-124.229,40.609,1990,1,6,West,3680,2724,111,82
8,Cultivated,35100,-124.274,40.6014,1990,1,6,West,3671,2596,111,78
8,Cultivated,35101,-124.267,40.6085,1990,1,6,West,3651,2622,110,79
5,Open water,35104,-124.261,40.6218,1990,1,6,West,3609,2653,109,80
6,Woody,35105,-124.303,40.6221,1990,1,6,West,3573,2541,108,77
7,Herbaceous,35107,-124.291,40.6367,1990,1,6,West,3531,2589,106,78
7,Herbaceous,35108,-124.297,40.6383,1990,1,6,West,3520,2575,106,78
7,Herbaceous,35109,-124.296,40.6452,1990,1,6,West,3496,2585,105,78
7,Herbaceous,35129,-124.266,40.7063,1990,1,6,West,3303,2732,100,82
8,Cultivated,35130,-124.189,40.7367,1990,1,6,West,3257,2971,98,90
8,Cultivated,35131,-124.188,40.7381,1990,1,6,West,3253,2975,98,90
7,Herbaceous,35132,-124.255,40.723,1990,1,6,West,3252,2780,98,84
7,Herbaceous,35133,-124.247,40.7319,1990,1,6,West,3227,2811,97,85
7,Herbaceous,35137,-124.233,40.747,1990,1,6,West,3185,2864,96,86
7,Herbaceous,35138,-124.239,40.7467,1990,1,6,West,3181,2848,96,86
7,Herbaceous,35143,-124.122,40.793,1990,1,6,West,3111,3211,94,97
7,Herbaceous,35146,-124.165,40.8058,1990,1,6,West,3030,3110,91,94
10,Land-water interface,35213,-124.124,41.1651,1990,1,6,West,1781,3611,54,109
10,Land-water interface,35233,-124.094,41.2736,1990,1,6,West,1418,3808,43,115
7,Herbaceous,35334,-123.987,41.5046,1990,1,6,West,679,4342,21,131
5,Open water,35345,-124.091,41.5432,1990,1,6,West,458,4109,14,124
7,Herbaceous,16931,-123.738,38.9537,2016,1,7,West,5000,2259,150,68
10,Land-water interface,16932,-123.734,38.9551,2016,1,7,West,4999,2272,150,69
7,Herbaceous,16933,-123.724,38.9582,2016,1,7,West,4996,2303,150,70
7,Herbaceous,16934,-123.712,38.9722,2016,1,7,West,4955,2351,149,71
7,Herbaceous,16935,-123.701,38.9899,2016,1,7,West,4901,2400,148,72
7,Herbaceous,16936,-123.696,39.0052,2016,1,7,West,4851,2430,146,73
10,Land-water interface,16943,-123.692,39.0238,2016,1,7,West,4787,2461,144,74
10,Land-water interface,16944,-123.692,39.0258,2016,1,7,West,4780,2463,144,74
10,Land-water interface,16948,-123.692,39.0267,2016,1,7,West,4777,2464,144,74
7,Herbaceous,16954,-123.691,39.0369,2016,1,7,West,4741,2478,143,75
10,Land-water interface,16956,-123.694,39.0406,2016,1,7,West,4726,2473,142,75
5,Open water,16957,-123.742,39.032,2016,1,7,West,4717,2333,142,70
10,Land-water interface,16958,-123.693,39.0461,2016,1,7,West,4707,2482,142,75
10,Land-water interface,16960,-123.702,39.0717,2016,1,7,West,4608,2485,139,75
10,Land-water interface,16962,-123.703,39.0743,2016,1,7,West,4598,2485,138,75
10,Land-water interface,16963,-123.704,39.0838,2016,1,7,West,4563,2492,137,75
10,Land-water interface,16964,-123.708,39.0931,2016,1,7,West,4526,2491,136,75
10,Land-water interface,16965,-123.709,39.0938,2016,1,7,West,4523,2489,136,75
10,Land-water interface,16966,-123.718,39.1241,2016,1,7,West,4407,2497,133,75
10,Land-water interface,16967,-123.718,39.1241,2016,1,7,West,4407,2497,133,75
10,Land-water interface,16968,-123.719,39.1254,2016,1,7,West,4402,2496,133,75
7,Herbaceous,16969,-123.719,39.1302,2016,1,7,West,4384,2501,132,76
10,Land-water interface,16970,-123.72,39.1306,2016,1,7,West,4382,2499,132,75
10,Land-water interface,16971,-123.72,39.131,2016,1,7,West,4381,2499,132,75
7,Herbaceous,16972,-123.726,39.1384,2016,1,7,West,4349,2491,131,75
6,Woody,16973,-123.727,39.1397,2016,1,7,West,4344,2489,131,75
7,Herbaceous,16977,-123.737,39.1439,2016,1,7,West,4321,2467,130,74
7,Herbaceous,16982,-123.738,39.152,2016,1,7,West,4291,2473,129,75
10,Land-water interface,16992,-123.738,39.1614,2016,1,7,West,4257,2483,128,75
10,Land-water interface,16997,-123.758,39.1946,2016,1,7,West,4122,2464,124,74
5,Open water,16998,-123.758,39.1955,2016,1,7,West,4119,2465,124,74
7,Herbaceous,17001,-123.771,39.1981,2016,1,7,West,4099,2432,123,73
7,Herbaceous,17002,-123.771,39.2049,2016,1,7,West,4074,2439,123,74
7,Herbaceous,17011,-123.775,39.2308,2016,1,7,West,3978,2456,120,74
7,Herbaceous,17016,-123.777,39.2378,2016,1,7,West,3952,2458,119,74
7,Herbaceous,17022,-123.781,39.2497,2016,1,7,West,3906,2460,118,74
7,Herbaceous,17023,-123.782,39.2501,2016,1,7,West,3904,2458,118,74
7,Herbaceous,17024,-123.786,39.2623,2016,1,7,West,3857,2460,116,74
7,Herbaceous,17025,-123.787,39.2628,2016,1,7,West,3854,2458,116,74
5,Open water,17102,-123.893,39.3598,2016,1,7,West,3420,2274,103,69
10,Land-water interface,17196,-123.795,39.4956,2016,1,7,West,3015,2687,91,81
10,Land-water interface,17197,-123.795,39.4955,2016,1,7,West,3015,2687,91,81
7,Herbaceous,17219,-123.742,39.5376,2016,1,7,West,2908,2876,88,87
7,Herbaceous,17220,-123.743,39.5388,2016,1,7,West,2903,2875,88,87
10,Land-water interface,17229,-123.764,39.5491,2016,1,7,West,2849,2829,86,85
10,Land-water interface,17231,-123.768,39.5544,2016,1,7,West,2827,2824,85,85
10,Land-water interface,17235,-123.772,39.5678,2016,1,7,West,2775,2827,84,85
10,Land-water interface,17389,-123.862,39.837,2016,1,7,West,1739,2873,53,87
10,Land-water interface,17390,-123.865,39.8383,2016,1,7,West,1732,2867,52,86
10,Land-water interface,17483,-123.939,39.9125,2016,1,7,West,1406,2747,43,83
10,Land-water interface,17484,-123.939,39.9131,2016,1,7,West,1404,2747,43,83
10,Land-water interface,17593,-124.069,40.0209,2016,1,7,West,912,2513,28,76
10,Land-water interface,17594,-124.069,40.0212,2016,1,7,West,911,2513,28,76
10,Land-water interface,17596,-124.07,40.0217,2016,1,7,West,908,2511,28,76
10,Land-water interface,17597,-124.067,40.0231,2016,1,7,West,906,2521,28,76
10,Land-water interface,17602,-124.066,40.0243,2016,1,7,West,902,2525,28,76
10,Land-water interface,17671,-124.092,40.0819,2016,1,7,West,675,2517,21,76
10,Land-water interface,17672,-124.093,40.0819,2016,1,7,West,674,2515,21,76
10,Land-water interface,17788,-124.237,40.1756,2016,1,7,West,221,2229,7,67
7,Herbaceous,35008,-123.738,38.9537,1990,1,7,West,5000,2259,150,68
7,Herbaceous,35009,-123.724,38.9582,1990,1,7,West,4996,2303,150,70
7,Herbaceous,35010,-123.712,38.9722,1990,1,7,West,4955,2351,149,71
7,Herbaceous,35011,-123.696,39.0052,1990,1,7,West,4851,2430,146,73
10,Land-water interface,35012,-123.719,39.1254,1990,1,7,West,4402,2496,133,75
7,Herbaceous,35013,-123.775,39.2308,1990,1,7,West,3978,2456,120,74
7,Herbaceous,35016,-123.781,39.2497,1990,1,7,West,3906,2460,118,74
7,Herbaceous,35022,-123.742,39.5376,1990,1,7,West,2908,2876,88,87
5,Open water,14433,-122.374,37.8705,2016,1,8,West,4989,4897,150,147
7,Herbaceous,14436,-122.543,37.8332,2016,1,8,West,4988,4387,150,132
7,Herbaceous,14441,-122.546,37.8348,2016,1,8,West,4980,4380,150,132
7,Herbaceous,14447,-122.549,37.8365,2016,1,8,West,4971,4373,150,132
7,Herbaceous,14450,-122.552,37.8417,2016,1,8,West,4950,4370,149,132
7,Herbaceous,14454,-122.555,37.8447,2016,1,8,West,4937,4365,149,131
7,Herbaceous,14460,-122.559,37.8485,2016,1,8,West,4920,4358,148,131
7,Herbaceous,14463,-122.562,37.8515,2016,1,8,West,4907,4352,148,131
7,Herbaceous,14466,-122.568,37.8541,2016,1,8,West,4893,4338,147,131
7,Herbaceous,14477,-122.574,37.8581,2016,1,8,West,4874,4326,147,130
5,Open water,14481,-122.508,37.8757,2016,1,8,West,4863,4528,146,136
7,Herbaceous,14482,-122.573,37.8612,2016,1,8,West,4863,4332,146,130
6,Woody,14484,-122.574,37.8616,2016,1,8,West,4861,4329,146,130
5,Open water,14485,-122.509,37.8761,2016,1,8,West,4861,4526,146,136
7,Herbaceous,14486,-122.576,37.8615,2016,1,8,West,4860,4324,146,130
5,Open water,14491,-122.51,37.8778,2016,1,8,West,4854,4525,146,136
6,Woody,14494,-122.575,37.8635,2016,1,8,West,4853,4329,146,130
7,Herbaceous,14497,-122.573,37.8642,2016,1,8,West,4853,4335,146,131
5,Open water,14501,-122.512,37.8781,2016,1,8,West,4851,4519,146,136
5,Open water,14513,-122.665,37.8488,2016,1,8,West,4834,4062,146,122
5,Open water,14515,-122.516,37.8827,2016,1,8,West,4832,4513,145,136
5,Open water,14521,-122.518,37.8839,2016,1,8,West,4826,4509,145,136
1,Tidal marsh,14523,-122.522,37.8833,2016,1,8,West,4825,4497,145,135
5,Open water,14524,-122.519,37.8849,2016,1,8,West,4821,4507,145,136
1,Tidal marsh,14525,-122.523,37.8839,2016,1,8,West,4822,4495,145,135
5,Open water,14526,-122.52,37.8847,2016,1,8,West,4821,4504,145,136
5,Open water,14527,-122.514,37.8861,2016,1,8,West,4821,4522,145,136
4,Tidal flats,14529,-122.512,37.887,2016,1,8,West,4819,4529,145,136
5,Open water,14533,-122.489,37.894,2016,1,8,West,4813,4600,145,138
5,Open water,14534,-122.491,37.8938,2016,1,8,West,4812,4594,145,138
5,Open water,14535,-122.489,37.8942,2016,1,8,West,4812,4600,145,138
5,Open water,14536,-122.52,37.8877,2016,1,8,West,4811,4507,145,136
1,Tidal marsh,14537,-122.522,37.8878,2016,1,8,West,4809,4502,145,136
5,Open water,14540,-122.499,37.8932,2016,1,8,West,4808,4571,145,138
5,Open water,14543,-122.522,37.889,2016,1,8,West,4804,4503,145,136
10,Land-water interface,14546,-122.519,37.8902,2016,1,8,West,4802,4512,145,136
5,Open water,14547,-122.521,37.8899,2016,1,8,West,4802,4506,145,136
1,Tidal marsh,14548,-122.523,37.8895,2016,1,8,West,4802,4501,145,136
7,Herbaceous,14549,-122.598,37.8733,2016,1,8,West,4800,4274,144,129
10,Land-water interface,14550,-122.521,37.8909,2016,1,8,West,4798,4508,144,136
5,Open water,14551,-122.522,37.8907,2016,1,8,West,4798,4505,144,136
10,Land-water interface,14552,-122.522,37.8914,2016,1,8,West,4796,4505,144,136
5,Open water,14555,-122.523,37.892,2016,1,8,West,4793,4503,144,136
1,Tidal marsh,14559,-122.526,37.894,2016,1,8,West,4783,4497,144,135
7,Herbaceous,14565,-122.609,37.8775,2016,1,8,West,4776,4248,144,128
7,Herbaceous,14571,-122.62,37.8785,2016,1,8,West,4763,4218,143,127
7,Herbaceous,14583,-122.628,37.8825,2016,1,8,West,4743,4200,143,126
7,Herbaceous,14600,-122.632,37.8887,2016,1,8,West,4717,4195,142,126
1,Tidal marsh,14609,-122.496,37.9223,2016,1,8,West,4705,4610,142,139
5,Open water,14617,-122.495,37.9253,2016,1,8,West,4696,4615,141,139
1,Tidal marsh,14642,-122.507,37.9271,2016,1,8,West,4679,4584,141,138
5,Open water,14644,-122.498,37.929,2016,1,8,West,4680,4611,141,139
1,Tidal marsh,14647,-122.387,37.9542,2016,1,8,West,4678,4946,141,149
1,Tidal marsh,14656,-122.386,37.9578,2016,1,8,West,4666,4953,140,149
1,Tidal marsh,14660,-122.507,37.9328,2016,1,8,West,4659,4590,140,138
1,Tidal marsh,14661,-122.389,37.9598,2016,1,8,West,4656,4947,140,149
7,Herbaceous,14662,-122.647,37.9029,2016,1,8,West,4654,4168,140,126
5,Open water,14664,-122.502,37.9356,2016,1,8,West,4653,4607,140,139
1,Tidal marsh,14665,-122.384,37.9618,2016,1,8,West,4653,4963,140,149
1,Tidal marsh,14666,-122.648,37.9033,2016,1,8,West,4652,4166,140,125
7,Herbaceous,14667,-122.51,37.9346,2016,1,8,West,4650,4583,140,138
10,Land-water interface,14669,-122.702,37.8922,2016,1,8,West,4648,4004,140,121
1,Tidal marsh,14670,-122.65,37.9039,2016,1,8,West,4648,4161,140,125
1,Tidal marsh,14672,-122.65,37.9042,2016,1,8,West,4647,4161,140,125
5,Open water,14674,-122.514,37.9347,2016,1,8,West,4647,4572,140,138
5,Open water,14675,-122.514,37.9354,2016,1,8,West,4644,4573,140,138
10,Land-water interface,14678,-122.699,37.8945,2016,1,8,West,4643,4015,140,121
10,Land-water interface,14679,-122.702,37.8938,2016,1,8,West,4643,4005,140,121
1,Tidal marsh,14680,-122.651,37.9054,2016,1,8,West,4642,4160,140,125
10,Land-water interface,14682,-122.706,37.8937,2016,1,8,West,4640,3994,140,120
10,Land-water interface,14684,-122.7,37.8957,2016,1,8,West,4637,4013,140,121
10,Land-water interface,14685,-122.706,37.8945,2016,1,8,West,4637,3995,140,120
1,Tidal marsh,14691,-122.508,37.9393,2016,1,8,West,4635,4594,140,138
10,Land-water interface,14699,-122.708,37.8953,2016,1,8,West,4632,3990,139,120
10,Land-water interface,14701,-122.696,37.8994,2016,1,8,West,4627,4028,139,121
5,Open water,14702,-122.486,37.9469,2016,1,8,West,4625,4663,139,140
10,Land-water interface,14703,-122.503,37.9432,2016,1,8,West,4625,4612,139,139
10,Land-water interface,14704,-122.694,37.9004,2016,1,8,West,4625,4035,139,122
10,Land-water interface,14706,-122.504,37.9433,2016,1,8,West,4624,4609,139,139
10,Land-water interface,14707,-122.711,37.8971,2016,1,8,West,4624,3984,139,120
5,Open water,14708,-122.508,37.9427,2016,1,8,West,4623,4597,139,138
10,Land-water interface,14709,-122.692,37.9015,2016,1,8,West,4623,4041,139,122
5,Open water,14712,-122.486,37.9478,2016,1,8,West,4622,4664,139,140
5,Open water,14713,-122.509,37.9426,2016,1,8,West,4622,4594,139,138
1,Tidal marsh,14718,-122.381,37.9723,2016,1,8,West,4617,4982,139,150
1,Tidal marsh,14720,-122.377,37.9736,2016,1,8,West,4616,4994,139,150
10,Land-water interface,14721,-122.712,37.899,2016,1,8,West,4616,3983,139,120
4,Tidal flats,14726,-122.669,37.9097,2016,1,8,West,4612,4114,139,124
1,Tidal marsh,14727,-122.67,37.9096,2016,1,8,West,4612,4111,139,124
4,Tidal flats,14728,-122.672,37.9092,2016,1,8,West,4611,4105,139,124
1,Tidal marsh,14729,-122.383,37.9735,2016,1,8,West,4612,4977,139,150
5,Open water,14732,-122.488,37.9507,2016,1,8,West,4610,4661,139,140
10,Land-water interface,14733,-122.681,37.9076,2016,1,8,West,4610,4078,139,123
5,Open water,14737,-122.675,37.9094,2016,1,8,West,4608,4097,139,123
1,Tidal marsh,14742,-122.382,37.9753,2016,1,8,West,4606,4982,139,150
5,Open water,14745,-122.675,37.9107,2016,1,8,West,4604,4098,139,123
5,Open water,14746,-122.488,37.9525,2016,1,8,West,4603,4663,139,140
5,Open water,14747,-122.669,37.9122,2016,1,8,West,4603,4117,139,124
10,Land-water interface,14749,-122.72,37.9016,2016,1,8,West,4600,3963,138,119
10,Land-water interface,14750,-122.721,37.9014,2016,1,8,West,4600,3960,138,119
10,Land-water interface,14753,-122.723,37.9015,2016,1,8,West,4598,3955,138,119
10,Land-water interface,14754,-122.725,37.9019,2016,1,8,West,4595,3950,138,119
10,Land-water interface,14756,-122.728,37.9027,2016,1,8,West,4590,3942,138,119
10,Land-water interface,14759,-122.728,37.9034,2016,1,8,West,4587,3943,138,119
10,Land-water interface,14760,-122.727,37.905,2016,1,8,West,4582,3947,138,119
1,Tidal marsh,14761,-122.683,37.9152,2016,1,8,West,4581,4081,138,123
1,Tidal marsh,14765,-122.682,37.9172,2016,1,8,West,4575,4085,138,123
4,Tidal flats,14768,-122.491,37.9604,2016,1,8,West,4573,4663,138,140
1,Tidal marsh,14769,-122.686,37.9168,2016,1,8,West,4573,4074,138,123
4,Tidal flats,14770,-122.489,37.9618,2016,1,8,West,4569,4670,138,141
10,Land-water interface,14771,-122.492,37.9614,2016,1,8,West,4568,4661,138,140
10,Land-water interface,14774,-122.494,37.9621,2016,1,8,West,4564,4656,137,140
5,Open water,14775,-122.495,37.9619,2016,1,8,West,4564,4653,137,140
5,Open water,14779,-122.493,37.9632,2016,1,8,West,4561,4660,137,140
10,Land-water interface,14780,-122.492,37.9634,2016,1,8,West,4561,4663,137,140
10,Land-water interface,14781,-122.49,37.9638,2016,1,8,West,4561,4669,137,141
5,Open water,14782,-122.488,37.9644,2016,1,8,West,4561,4675,137,141
5,Open water,14784,-122.494,37.9636,2016,1,8,West,4559,4658,137,140
4,Tidal flats,14787,-122.49,37.9653,2016,1,8,West,4556,4671,137,141
10,Land-water interface,14790,-122.491,37.9653,2016,1,8,West,4555,4668,137,141
1,Tidal marsh,14793,-122.688,37.9223,2016,1,8,West,4552,4074,137,123
4,Tidal flats,14794,-122.491,37.967,2016,1,8,West,4549,4669,137,141
4,Tidal flats,14797,-122.494,37.9672,2016,1,8,West,4546,4661,137,140
4,Tidal flats,14803,-122.494,37.9681,2016,1,8,West,4543,4662,137,140
1,Tidal marsh,14805,-122.496,37.968,2016,1,8,West,4541,4657,137,140
5,Open water,14808,-122.426,37.9843,2016,1,8,West,4539,4869,137,147
5,Open water,14810,-122.491,37.9701,2016,1,8,West,4538,4673,137,141
1,Tidal marsh,14816,-122.494,37.9708,2016,1,8,West,4533,4665,136,140
7,Herbaceous,14818,-122.493,37.9712,2016,1,8,West,4532,4668,136,141
7,Herbaceous,14823,-122.731,37.9189,2016,1,8,West,4529,3951,136,119
7,Herbaceous,14830,-122.733,37.9208,2016,1,8,West,4521,3947,136,119
5,Open water,14895,-122.393,38.0156,2016,1,8,West,4452,4993,134,150
7,Herbaceous,14916,-122.768,37.9423,2016,1,8,West,4415,3872,133,117
1,Tidal marsh,14930,-122.486,38.0099,2016,1,8,West,4399,4728,132,142
1,Tidal marsh,14991,-122.502,38.0202,2016,1,8,West,4349,4694,131,141
1,Tidal marsh,15040,-122.501,38.0328,2016,1,8,West,4305,4709,130,142
7,Herbaceous,15059,-122.792,37.9713,2016,1,8,West,4292,3835,129,116
1,Tidal marsh,15102,-122.497,38.0455,2016,1,8,West,4262,4733,128,142
7,Herbaceous,15114,-122.801,37.9811,2016,1,8,West,4249,3820,128,115
5,Open water,15250,-122.444,38.0929,2016,1,8,West,4134,4930,125,148
5,Open water,15257,-122.896,37.994,2016,1,8,West,4126,3569,124,108
7,Herbaceous,15325,-122.855,38.0165,2016,1,8,West,4079,3707,123,112
4,Tidal flats,15381,-122.485,38.1059,2016,1,8,West,4055,4829,122,145
4,Tidal flats,15385,-122.454,38.1137,2016,1,8,West,4051,4923,122,148
7,Herbaceous,15392,-122.87,38.0228,2016,1,8,West,4044,3671,122,111
7,Herbaceous,15404,-122.984,38.0001,2016,1,8,West,4033,3330,121,100
7,Herbaceous,15407,-122.876,38.0255,2016,1,8,West,4030,3657,121,110
1,Tidal marsh,15415,-122.488,38.1138,2016,1,8,West,4024,4829,121,145
1,Tidal marsh,15417,-122.482,38.1154,2016,1,8,West,4023,4847,121,146
1,Tidal marsh,15427,-122.885,38.0285,2016,1,8,West,4012,3636,121,110
1,Tidal marsh,15428,-122.887,38.0281,2016,1,8,West,4011,3630,121,109
1,Tidal marsh,15429,-122.488,38.1173,2016,1,8,West,4011,4832,121,145
1,Tidal marsh,15435,-122.888,38.0294,2016,1,8,West,4006,3628,121,109
1,Tidal marsh,15436,-122.886,38.0297,2016,1,8,West,4006,3634,121,110
1,Tidal marsh,15440,-122.885,38.0316,2016,1,8,West,4000,3639,120,110
1,Tidal marsh,15442,-122.481,38.1224,2016,1,8,West,3999,4857,120,146
4,Tidal flats,15444,-122.441,38.1315,2016,1,8,West,3998,4978,120,150
7,Herbaceous,15454,-122.908,38.03,2016,1,8,West,3988,3573,120,108
5,Open water,15472,-122.922,38.032,2016,1,8,West,3969,3536,120,107
7,Herbaceous,15475,-122.971,38.0222,2016,1,8,West,3964,3390,119,102
5,Open water,15480,-122.927,38.0341,2016,1,8,West,3957,3525,119,106
7,Herbaceous,15481,-122.812,38.06,2016,1,8,West,3957,3871,119,117
7,Herbaceous,15488,-122.815,38.0614,2016,1,8,West,3950,3865,119,116
5,Open water,15489,-122.933,38.035,2016,1,8,West,3949,3509,119,106
4,Tidal flats,15501,-122.935,38.0379,2016,1,8,West,3937,3506,119,106
7,Herbaceous,15507,-122.998,38.0264,2016,1,8,West,3927,3319,118,100
4,Tidal flats,15511,-122.938,38.0403,2016,1,8,West,3926,3500,118,105
1,Tidal marsh,15512,-122.52,38.1342,2016,1,8,West,3925,4761,118,143
4,Tidal flats,15514,-122.526,38.1342,2016,1,8,West,3920,4744,118,143
5,Open water,15515,-122.94,38.0423,2016,1,8,West,3917,3497,118,105
1,Tidal marsh,15519,-122.817,38.0715,2016,1,8,West,3912,3870,118,117
4,Tidal flats,15528,-122.944,38.0468,2016,1,8,West,3898,3490,117,105
4,Tidal flats,15533,-122.817,38.0771,2016,1,8,West,3892,3875,117,117
1,Tidal marsh,15534,-122.826,38.0754,2016,1,8,West,3891,3849,117,116
1,Tidal marsh,15536,-122.823,38.0769,2016,1,8,West,3888,3858,117,116
7,Herbaceous,15537,-122.953,38.0476,2016,1,8,West,3888,3466,117,104
7,Herbaceous,15541,-122.95,38.0499,2016,1,8,West,3882,3477,117,105
7,Herbaceous,15552,-122.99,38.044,2016,1,8,West,3871,3360,117,101
7,Herbaceous,15553,-122.955,38.0523,2016,1,8,West,3869,3466,117,104
